"","Round","State","Representatives"
"17318",346,"Louisiana",6
"17319",346,"Maine",2
"17320",346,"Maryland",7
"17321",346,"Massachusetts",8
"17322",346,"Michigan",13
"17323",346,"Minnesota",7
"17324",346,"Mississippi",4
"17325",346,"Missouri",8
"17326",346,"Montana",1
"17327",346,"Nebraska",2
"17328",346,"Nevada",4
"17329",346,"New Hampshire",2
"17330",346,"New Jersey",11
"17331",346,"New Mexico",3
"17332",346,"New York",25
"17333",346,"North Carolina",12
"17334",346,"North Dakota",1
"17335",346,"Ohio",15
"17336",346,"Oklahoma",5
"17337",346,"Oregon",5
"17338",346,"Pennsylvania",16
"17339",346,"Rhode Island",1
"17340",346,"South Carolina",6
"17341",346,"South Dakota",1
"17342",346,"Tennessee",8
"17343",346,"Texas",32
"17344",346,"Utah",4
"17345",346,"Vermont",1
"17346",346,"Virginia",10
"17347",346,"Washington",9
"17348",346,"West Virginia",2
"17349",346,"Wisconsin",7
"17350",346,"Wyoming",1
"17351",347,"Alabama",6
"17352",347,"Alaska",1
"17353",347,"Arizona",8
"17354",347,"Arkansas",4
"17355",347,"California",48
"17356",347,"Colorado",6
"17357",347,"Connecticut",5
"17358",347,"Delaware",1
"17359",347,"Florida",24
"17360",347,"Georgia",12
"17361",347,"Hawaii",2
"17362",347,"Idaho",2
"17363",347,"Illinois",17
"17364",347,"Indiana",8
"17365",347,"Iowa",4
"17366",347,"Kansas",4
"17367",347,"Kentucky",6
"17368",347,"Louisiana",6
"17369",347,"Maine",2
"17370",347,"Maryland",7
"17371",347,"Massachusetts",8
"17372",347,"Michigan",13
"17373",347,"Minnesota",7
"17374",347,"Mississippi",4
"17375",347,"Missouri",8
"17376",347,"Montana",1
"17377",347,"Nebraska",2
"17378",347,"Nevada",4
"17379",347,"New Hampshire",2
"17380",347,"New Jersey",11
"17381",347,"New Mexico",3
"17382",347,"New York",25
"17383",347,"North Carolina",12
"17384",347,"North Dakota",1
"17385",347,"Ohio",15
"17386",347,"Oklahoma",5
"17387",347,"Oregon",5
"17388",347,"Pennsylvania",16
"17389",347,"Rhode Island",1
"17390",347,"South Carolina",6
"17391",347,"South Dakota",1
"17392",347,"Tennessee",8
"17393",347,"Texas",32
"17394",347,"Utah",4
"17395",347,"Vermont",1
"17396",347,"Virginia",10
"17397",347,"Washington",9
"17398",347,"West Virginia",2
"17399",347,"Wisconsin",7
"17400",347,"Wyoming",1
"17401",348,"Alabama",6
"17402",348,"Alaska",1
"17403",348,"Arizona",8
"17404",348,"Arkansas",4
"17405",348,"California",48
"17406",348,"Colorado",7
"17407",348,"Connecticut",5
"17408",348,"Delaware",1
"17409",348,"Florida",24
"17410",348,"Georgia",12
"17411",348,"Hawaii",2
"17412",348,"Idaho",2
"17413",348,"Illinois",17
"17414",348,"Indiana",8
"17415",348,"Iowa",4
"17416",348,"Kansas",4
"17417",348,"Kentucky",6
"17418",348,"Louisiana",6
"17419",348,"Maine",2
"17420",348,"Maryland",7
"17421",348,"Massachusetts",8
"17422",348,"Michigan",13
"17423",348,"Minnesota",7
"17424",348,"Mississippi",4
"17425",348,"Missouri",8
"17426",348,"Montana",1
"17427",348,"Nebraska",2
"17428",348,"Nevada",4
"17429",348,"New Hampshire",2
"17430",348,"New Jersey",11
"17431",348,"New Mexico",3
"17432",348,"New York",25
"17433",348,"North Carolina",12
"17434",348,"North Dakota",1
"17435",348,"Ohio",15
"17436",348,"Oklahoma",5
"17437",348,"Oregon",5
"17438",348,"Pennsylvania",16
"17439",348,"Rhode Island",1
"17440",348,"South Carolina",6
"17441",348,"South Dakota",1
"17442",348,"Tennessee",8
"17443",348,"Texas",32
"17444",348,"Utah",4
"17445",348,"Vermont",1
"17446",348,"Virginia",10
"17447",348,"Washington",9
"17448",348,"West Virginia",2
"17449",348,"Wisconsin",7
"17450",348,"Wyoming",1
"17451",349,"Alabama",6
"17452",349,"Alaska",1
"17453",349,"Arizona",8
"17454",349,"Arkansas",4
"17455",349,"California",48
"17456",349,"Colorado",7
"17457",349,"Connecticut",5
"17458",349,"Delaware",1
"17459",349,"Florida",24
"17460",349,"Georgia",13
"17461",349,"Hawaii",2
"17462",349,"Idaho",2
"17463",349,"Illinois",17
"17464",349,"Indiana",8
"17465",349,"Iowa",4
"17466",349,"Kansas",4
"17467",349,"Kentucky",6
"17468",349,"Louisiana",6
"17469",349,"Maine",2
"17470",349,"Maryland",7
"17471",349,"Massachusetts",8
"17472",349,"Michigan",13
"17473",349,"Minnesota",7
"17474",349,"Mississippi",4
"17475",349,"Missouri",8
"17476",349,"Montana",1
"17477",349,"Nebraska",2
"17478",349,"Nevada",4
"17479",349,"New Hampshire",2
"17480",349,"New Jersey",11
"17481",349,"New Mexico",3
"17482",349,"New York",25
"17483",349,"North Carolina",12
"17484",349,"North Dakota",1
"17485",349,"Ohio",15
"17486",349,"Oklahoma",5
"17487",349,"Oregon",5
"17488",349,"Pennsylvania",16
"17489",349,"Rhode Island",1
"17490",349,"South Carolina",6
"17491",349,"South Dakota",1
"17492",349,"Tennessee",8
"17493",349,"Texas",32
"17494",349,"Utah",4
"17495",349,"Vermont",1
"17496",349,"Virginia",10
"17497",349,"Washington",9
"17498",349,"West Virginia",2
"17499",349,"Wisconsin",7
"17500",349,"Wyoming",1
"17501",350,"Alabama",6
"17502",350,"Alaska",1
"17503",350,"Arizona",8
"17504",350,"Arkansas",4
"17505",350,"California",48
"17506",350,"Colorado",7
"17507",350,"Connecticut",5
"17508",350,"Delaware",1
"17509",350,"Florida",24
"17510",350,"Georgia",13
"17511",350,"Hawaii",2
"17512",350,"Idaho",2
"17513",350,"Illinois",17
"17514",350,"Indiana",8
"17515",350,"Iowa",4
"17516",350,"Kansas",4
"17517",350,"Kentucky",6
"17518",350,"Louisiana",6
"17519",350,"Maine",2
"17520",350,"Maryland",7
"17521",350,"Massachusetts",8
"17522",350,"Michigan",13
"17523",350,"Minnesota",7
"17524",350,"Mississippi",4
"17525",350,"Missouri",8
"17526",350,"Montana",1
"17527",350,"Nebraska",2
"17528",350,"Nevada",4
"17529",350,"New Hampshire",2
"17530",350,"New Jersey",11
"17531",350,"New Mexico",3
"17532",350,"New York",25
"17533",350,"North Carolina",12
"17534",350,"North Dakota",1
"17535",350,"Ohio",15
"17536",350,"Oklahoma",5
"17537",350,"Oregon",5
"17538",350,"Pennsylvania",16
"17539",350,"Rhode Island",1
"17540",350,"South Carolina",6
"17541",350,"South Dakota",1
"17542",350,"Tennessee",8
"17543",350,"Texas",33
"17544",350,"Utah",4
"17545",350,"Vermont",1
"17546",350,"Virginia",10
"17547",350,"Washington",9
"17548",350,"West Virginia",2
"17549",350,"Wisconsin",7
"17550",350,"Wyoming",1
"17551",351,"Alabama",6
"17552",351,"Alaska",1
"17553",351,"Arizona",8
"17554",351,"Arkansas",4
"17555",351,"California",48
"17556",351,"Colorado",7
"17557",351,"Connecticut",5
"17558",351,"Delaware",1
"17559",351,"Florida",24
"17560",351,"Georgia",13
"17561",351,"Hawaii",2
"17562",351,"Idaho",2
"17563",351,"Illinois",17
"17564",351,"Indiana",8
"17565",351,"Iowa",4
"17566",351,"Kansas",4
"17567",351,"Kentucky",6
"17568",351,"Louisiana",6
"17569",351,"Maine",2
"17570",351,"Maryland",7
"17571",351,"Massachusetts",9
"17572",351,"Michigan",13
"17573",351,"Minnesota",7
"17574",351,"Mississippi",4
"17575",351,"Missouri",8
"17576",351,"Montana",1
"17577",351,"Nebraska",2
"17578",351,"Nevada",4
"17579",351,"New Hampshire",2
"17580",351,"New Jersey",11
"17581",351,"New Mexico",3
"17582",351,"New York",25
"17583",351,"North Carolina",12
"17584",351,"North Dakota",1
"17585",351,"Ohio",15
"17586",351,"Oklahoma",5
"17587",351,"Oregon",5
"17588",351,"Pennsylvania",16
"17589",351,"Rhode Island",1
"17590",351,"South Carolina",6
"17591",351,"South Dakota",1
"17592",351,"Tennessee",8
"17593",351,"Texas",33
"17594",351,"Utah",4
"17595",351,"Vermont",1
"17596",351,"Virginia",10
"17597",351,"Washington",9
"17598",351,"West Virginia",2
"17599",351,"Wisconsin",7
"17600",351,"Wyoming",1
"17601",352,"Alabama",6
"17602",352,"Alaska",1
"17603",352,"Arizona",8
"17604",352,"Arkansas",4
"17605",352,"California",48
"17606",352,"Colorado",7
"17607",352,"Connecticut",5
"17608",352,"Delaware",1
"17609",352,"Florida",24
"17610",352,"Georgia",13
"17611",352,"Hawaii",2
"17612",352,"Idaho",2
"17613",352,"Illinois",17
"17614",352,"Indiana",8
"17615",352,"Iowa",4
"17616",352,"Kansas",4
"17617",352,"Kentucky",6
"17618",352,"Louisiana",6
"17619",352,"Maine",2
"17620",352,"Maryland",8
"17621",352,"Massachusetts",9
"17622",352,"Michigan",13
"17623",352,"Minnesota",7
"17624",352,"Mississippi",4
"17625",352,"Missouri",8
"17626",352,"Montana",1
"17627",352,"Nebraska",2
"17628",352,"Nevada",4
"17629",352,"New Hampshire",2
"17630",352,"New Jersey",11
"17631",352,"New Mexico",3
"17632",352,"New York",25
"17633",352,"North Carolina",12
"17634",352,"North Dakota",1
"17635",352,"Ohio",15
"17636",352,"Oklahoma",5
"17637",352,"Oregon",5
"17638",352,"Pennsylvania",16
"17639",352,"Rhode Island",1
"17640",352,"South Carolina",6
"17641",352,"South Dakota",1
"17642",352,"Tennessee",8
"17643",352,"Texas",33
"17644",352,"Utah",4
"17645",352,"Vermont",1
"17646",352,"Virginia",10
"17647",352,"Washington",9
"17648",352,"West Virginia",2
"17649",352,"Wisconsin",7
"17650",352,"Wyoming",1
"17651",353,"Alabama",6
"17652",353,"Alaska",1
"17653",353,"Arizona",8
"17654",353,"Arkansas",4
"17655",353,"California",48
"17656",353,"Colorado",7
"17657",353,"Connecticut",5
"17658",353,"Delaware",1
"17659",353,"Florida",24
"17660",353,"Georgia",13
"17661",353,"Hawaii",2
"17662",353,"Idaho",2
"17663",353,"Illinois",17
"17664",353,"Indiana",8
"17665",353,"Iowa",4
"17666",353,"Kansas",4
"17667",353,"Kentucky",6
"17668",353,"Louisiana",6
"17669",353,"Maine",2
"17670",353,"Maryland",8
"17671",353,"Massachusetts",9
"17672",353,"Michigan",13
"17673",353,"Minnesota",7
"17674",353,"Mississippi",4
"17675",353,"Missouri",8
"17676",353,"Montana",1
"17677",353,"Nebraska",2
"17678",353,"Nevada",4
"17679",353,"New Hampshire",2
"17680",353,"New Jersey",11
"17681",353,"New Mexico",3
"17682",353,"New York",25
"17683",353,"North Carolina",12
"17684",353,"North Dakota",1
"17685",353,"Ohio",15
"17686",353,"Oklahoma",5
"17687",353,"Oregon",5
"17688",353,"Pennsylvania",17
"17689",353,"Rhode Island",1
"17690",353,"South Carolina",6
"17691",353,"South Dakota",1
"17692",353,"Tennessee",8
"17693",353,"Texas",33
"17694",353,"Utah",4
"17695",353,"Vermont",1
"17696",353,"Virginia",10
"17697",353,"Washington",9
"17698",353,"West Virginia",2
"17699",353,"Wisconsin",7
"17700",353,"Wyoming",1
"17701",354,"Alabama",6
"17702",354,"Alaska",1
"17703",354,"Arizona",8
"17704",354,"Arkansas",4
"17705",354,"California",49
"17706",354,"Colorado",7
"17707",354,"Connecticut",5
"17708",354,"Delaware",1
"17709",354,"Florida",24
"17710",354,"Georgia",13
"17711",354,"Hawaii",2
"17712",354,"Idaho",2
"17713",354,"Illinois",17
"17714",354,"Indiana",8
"17715",354,"Iowa",4
"17716",354,"Kansas",4
"17717",354,"Kentucky",6
"17718",354,"Louisiana",6
"17719",354,"Maine",2
"17720",354,"Maryland",8
"17721",354,"Massachusetts",9
"17722",354,"Michigan",13
"17723",354,"Minnesota",7
"17724",354,"Mississippi",4
"17725",354,"Missouri",8
"17726",354,"Montana",1
"17727",354,"Nebraska",2
"17728",354,"Nevada",4
"17729",354,"New Hampshire",2
"17730",354,"New Jersey",11
"17731",354,"New Mexico",3
"17732",354,"New York",25
"17733",354,"North Carolina",12
"17734",354,"North Dakota",1
"17735",354,"Ohio",15
"17736",354,"Oklahoma",5
"17737",354,"Oregon",5
"17738",354,"Pennsylvania",17
"17739",354,"Rhode Island",1
"17740",354,"South Carolina",6
"17741",354,"South Dakota",1
"17742",354,"Tennessee",8
"17743",354,"Texas",33
"17744",354,"Utah",4
"17745",354,"Vermont",1
"17746",354,"Virginia",10
"17747",354,"Washington",9
"17748",354,"West Virginia",2
"17749",354,"Wisconsin",7
"17750",354,"Wyoming",1
"17751",355,"Alabama",6
"17752",355,"Alaska",1
"17753",355,"Arizona",8
"17754",355,"Arkansas",4
"17755",355,"California",49
"17756",355,"Colorado",7
"17757",355,"Connecticut",5
"17758",355,"Delaware",1
"17759",355,"Florida",25
"17760",355,"Georgia",13
"17761",355,"Hawaii",2
"17762",355,"Idaho",2
"17763",355,"Illinois",17
"17764",355,"Indiana",8
"17765",355,"Iowa",4
"17766",355,"Kansas",4
"17767",355,"Kentucky",6
"17768",355,"Louisiana",6
"17769",355,"Maine",2
"17770",355,"Maryland",8
"17771",355,"Massachusetts",9
"17772",355,"Michigan",13
"17773",355,"Minnesota",7
"17774",355,"Mississippi",4
"17775",355,"Missouri",8
"17776",355,"Montana",1
"17777",355,"Nebraska",2
"17778",355,"Nevada",4
"17779",355,"New Hampshire",2
"17780",355,"New Jersey",11
"17781",355,"New Mexico",3
"17782",355,"New York",25
"17783",355,"North Carolina",12
"17784",355,"North Dakota",1
"17785",355,"Ohio",15
"17786",355,"Oklahoma",5
"17787",355,"Oregon",5
"17788",355,"Pennsylvania",17
"17789",355,"Rhode Island",1
"17790",355,"South Carolina",6
"17791",355,"South Dakota",1
"17792",355,"Tennessee",8
"17793",355,"Texas",33
"17794",355,"Utah",4
"17795",355,"Vermont",1
"17796",355,"Virginia",10
"17797",355,"Washington",9
"17798",355,"West Virginia",2
"17799",355,"Wisconsin",7
"17800",355,"Wyoming",1
"17801",356,"Alabama",6
"17802",356,"Alaska",1
"17803",356,"Arizona",8
"17804",356,"Arkansas",4
"17805",356,"California",49
"17806",356,"Colorado",7
"17807",356,"Connecticut",5
"17808",356,"Delaware",1
"17809",356,"Florida",25
"17810",356,"Georgia",13
"17811",356,"Hawaii",2
"17812",356,"Idaho",2
"17813",356,"Illinois",17
"17814",356,"Indiana",8
"17815",356,"Iowa",4
"17816",356,"Kansas",4
"17817",356,"Kentucky",6
"17818",356,"Louisiana",6
"17819",356,"Maine",2
"17820",356,"Maryland",8
"17821",356,"Massachusetts",9
"17822",356,"Michigan",13
"17823",356,"Minnesota",7
"17824",356,"Mississippi",4
"17825",356,"Missouri",8
"17826",356,"Montana",1
"17827",356,"Nebraska",2
"17828",356,"Nevada",4
"17829",356,"New Hampshire",2
"17830",356,"New Jersey",12
"17831",356,"New Mexico",3
"17832",356,"New York",25
"17833",356,"North Carolina",12
"17834",356,"North Dakota",1
"17835",356,"Ohio",15
"17836",356,"Oklahoma",5
"17837",356,"Oregon",5
"17838",356,"Pennsylvania",17
"17839",356,"Rhode Island",1
"17840",356,"South Carolina",6
"17841",356,"South Dakota",1
"17842",356,"Tennessee",8
"17843",356,"Texas",33
"17844",356,"Utah",4
"17845",356,"Vermont",1
"17846",356,"Virginia",10
"17847",356,"Washington",9
"17848",356,"West Virginia",2
"17849",356,"Wisconsin",7
"17850",356,"Wyoming",1
"17851",357,"Alabama",6
"17852",357,"Alaska",1
"17853",357,"Arizona",8
"17854",357,"Arkansas",4
"17855",357,"California",49
"17856",357,"Colorado",7
"17857",357,"Connecticut",5
"17858",357,"Delaware",1
"17859",357,"Florida",25
"17860",357,"Georgia",13
"17861",357,"Hawaii",2
"17862",357,"Idaho",2
"17863",357,"Illinois",17
"17864",357,"Indiana",9
"17865",357,"Iowa",4
"17866",357,"Kansas",4
"17867",357,"Kentucky",6
"17868",357,"Louisiana",6
"17869",357,"Maine",2
"17870",357,"Maryland",8
"17871",357,"Massachusetts",9
"17872",357,"Michigan",13
"17873",357,"Minnesota",7
"17874",357,"Mississippi",4
"17875",357,"Missouri",8
"17876",357,"Montana",1
"17877",357,"Nebraska",2
"17878",357,"Nevada",4
"17879",357,"New Hampshire",2
"17880",357,"New Jersey",12
"17881",357,"New Mexico",3
"17882",357,"New York",25
"17883",357,"North Carolina",12
"17884",357,"North Dakota",1
"17885",357,"Ohio",15
"17886",357,"Oklahoma",5
"17887",357,"Oregon",5
"17888",357,"Pennsylvania",17
"17889",357,"Rhode Island",1
"17890",357,"South Carolina",6
"17891",357,"South Dakota",1
"17892",357,"Tennessee",8
"17893",357,"Texas",33
"17894",357,"Utah",4
"17895",357,"Vermont",1
"17896",357,"Virginia",10
"17897",357,"Washington",9
"17898",357,"West Virginia",2
"17899",357,"Wisconsin",7
"17900",357,"Wyoming",1
"17901",358,"Alabama",6
"17902",358,"Alaska",1
"17903",358,"Arizona",8
"17904",358,"Arkansas",4
"17905",358,"California",49
"17906",358,"Colorado",7
"17907",358,"Connecticut",5
"17908",358,"Delaware",1
"17909",358,"Florida",25
"17910",358,"Georgia",13
"17911",358,"Hawaii",2
"17912",358,"Idaho",2
"17913",358,"Illinois",17
"17914",358,"Indiana",9
"17915",358,"Iowa",4
"17916",358,"Kansas",4
"17917",358,"Kentucky",6
"17918",358,"Louisiana",6
"17919",358,"Maine",2
"17920",358,"Maryland",8
"17921",358,"Massachusetts",9
"17922",358,"Michigan",13
"17923",358,"Minnesota",7
"17924",358,"Mississippi",4
"17925",358,"Missouri",8
"17926",358,"Montana",1
"17927",358,"Nebraska",2
"17928",358,"Nevada",4
"17929",358,"New Hampshire",2
"17930",358,"New Jersey",12
"17931",358,"New Mexico",3
"17932",358,"New York",25
"17933",358,"North Carolina",13
"17934",358,"North Dakota",1
"17935",358,"Ohio",15
"17936",358,"Oklahoma",5
"17937",358,"Oregon",5
"17938",358,"Pennsylvania",17
"17939",358,"Rhode Island",1
"17940",358,"South Carolina",6
"17941",358,"South Dakota",1
"17942",358,"Tennessee",8
"17943",358,"Texas",33
"17944",358,"Utah",4
"17945",358,"Vermont",1
"17946",358,"Virginia",10
"17947",358,"Washington",9
"17948",358,"West Virginia",2
"17949",358,"Wisconsin",7
"17950",358,"Wyoming",1
"17951",359,"Alabama",6
"17952",359,"Alaska",1
"17953",359,"Arizona",8
"17954",359,"Arkansas",4
"17955",359,"California",49
"17956",359,"Colorado",7
"17957",359,"Connecticut",5
"17958",359,"Delaware",1
"17959",359,"Florida",25
"17960",359,"Georgia",13
"17961",359,"Hawaii",2
"17962",359,"Idaho",2
"17963",359,"Illinois",17
"17964",359,"Indiana",9
"17965",359,"Iowa",4
"17966",359,"Kansas",4
"17967",359,"Kentucky",6
"17968",359,"Louisiana",6
"17969",359,"Maine",2
"17970",359,"Maryland",8
"17971",359,"Massachusetts",9
"17972",359,"Michigan",13
"17973",359,"Minnesota",7
"17974",359,"Mississippi",4
"17975",359,"Missouri",8
"17976",359,"Montana",1
"17977",359,"Nebraska",2
"17978",359,"Nevada",4
"17979",359,"New Hampshire",2
"17980",359,"New Jersey",12
"17981",359,"New Mexico",3
"17982",359,"New York",25
"17983",359,"North Carolina",13
"17984",359,"North Dakota",1
"17985",359,"Ohio",15
"17986",359,"Oklahoma",5
"17987",359,"Oregon",5
"17988",359,"Pennsylvania",17
"17989",359,"Rhode Island",1
"17990",359,"South Carolina",6
"17991",359,"South Dakota",1
"17992",359,"Tennessee",8
"17993",359,"Texas",33
"17994",359,"Utah",4
"17995",359,"Vermont",1
"17996",359,"Virginia",11
"17997",359,"Washington",9
"17998",359,"West Virginia",2
"17999",359,"Wisconsin",7
"18000",359,"Wyoming",1
"18001",360,"Alabama",6
"18002",360,"Alaska",1
"18003",360,"Arizona",8
"18004",360,"Arkansas",4
"18005",360,"California",49
"18006",360,"Colorado",7
"18007",360,"Connecticut",5
"18008",360,"Delaware",1
"18009",360,"Florida",25
"18010",360,"Georgia",13
"18011",360,"Hawaii",2
"18012",360,"Idaho",2
"18013",360,"Illinois",17
"18014",360,"Indiana",9
"18015",360,"Iowa",4
"18016",360,"Kansas",4
"18017",360,"Kentucky",6
"18018",360,"Louisiana",6
"18019",360,"Maine",2
"18020",360,"Maryland",8
"18021",360,"Massachusetts",9
"18022",360,"Michigan",13
"18023",360,"Minnesota",7
"18024",360,"Mississippi",4
"18025",360,"Missouri",8
"18026",360,"Montana",1
"18027",360,"Nebraska",2
"18028",360,"Nevada",4
"18029",360,"New Hampshire",2
"18030",360,"New Jersey",12
"18031",360,"New Mexico",3
"18032",360,"New York",26
"18033",360,"North Carolina",13
"18034",360,"North Dakota",1
"18035",360,"Ohio",15
"18036",360,"Oklahoma",5
"18037",360,"Oregon",5
"18038",360,"Pennsylvania",17
"18039",360,"Rhode Island",1
"18040",360,"South Carolina",6
"18041",360,"South Dakota",1
"18042",360,"Tennessee",8
"18043",360,"Texas",33
"18044",360,"Utah",4
"18045",360,"Vermont",1
"18046",360,"Virginia",11
"18047",360,"Washington",9
"18048",360,"West Virginia",2
"18049",360,"Wisconsin",7
"18050",360,"Wyoming",1
"18051",361,"Alabama",6
"18052",361,"Alaska",1
"18053",361,"Arizona",8
"18054",361,"Arkansas",4
"18055",361,"California",49
"18056",361,"Colorado",7
"18057",361,"Connecticut",5
"18058",361,"Delaware",1
"18059",361,"Florida",25
"18060",361,"Georgia",13
"18061",361,"Hawaii",2
"18062",361,"Idaho",2
"18063",361,"Illinois",17
"18064",361,"Indiana",9
"18065",361,"Iowa",4
"18066",361,"Kansas",4
"18067",361,"Kentucky",6
"18068",361,"Louisiana",6
"18069",361,"Maine",2
"18070",361,"Maryland",8
"18071",361,"Massachusetts",9
"18072",361,"Michigan",13
"18073",361,"Minnesota",7
"18074",361,"Mississippi",4
"18075",361,"Missouri",8
"18076",361,"Montana",1
"18077",361,"Nebraska",2
"18078",361,"Nevada",4
"18079",361,"New Hampshire",2
"18080",361,"New Jersey",12
"18081",361,"New Mexico",3
"18082",361,"New York",26
"18083",361,"North Carolina",13
"18084",361,"North Dakota",1
"18085",361,"Ohio",15
"18086",361,"Oklahoma",5
"18087",361,"Oregon",5
"18088",361,"Pennsylvania",17
"18089",361,"Rhode Island",1
"18090",361,"South Carolina",6
"18091",361,"South Dakota",1
"18092",361,"Tennessee",8
"18093",361,"Texas",33
"18094",361,"Utah",4
"18095",361,"Vermont",1
"18096",361,"Virginia",11
"18097",361,"Washington",9
"18098",361,"West Virginia",2
"18099",361,"Wisconsin",8
"18100",361,"Wyoming",1
"18101",362,"Alabama",6
"18102",362,"Alaska",1
"18103",362,"Arizona",8
"18104",362,"Arkansas",4
"18105",362,"California",49
"18106",362,"Colorado",7
"18107",362,"Connecticut",5
"18108",362,"Delaware",1
"18109",362,"Florida",25
"18110",362,"Georgia",13
"18111",362,"Hawaii",2
"18112",362,"Idaho",2
"18113",362,"Illinois",17
"18114",362,"Indiana",9
"18115",362,"Iowa",4
"18116",362,"Kansas",4
"18117",362,"Kentucky",6
"18118",362,"Louisiana",6
"18119",362,"Maine",2
"18120",362,"Maryland",8
"18121",362,"Massachusetts",9
"18122",362,"Michigan",13
"18123",362,"Minnesota",7
"18124",362,"Mississippi",4
"18125",362,"Missouri",8
"18126",362,"Montana",1
"18127",362,"Nebraska",2
"18128",362,"Nevada",4
"18129",362,"New Hampshire",2
"18130",362,"New Jersey",12
"18131",362,"New Mexico",3
"18132",362,"New York",26
"18133",362,"North Carolina",13
"18134",362,"North Dakota",1
"18135",362,"Ohio",15
"18136",362,"Oklahoma",5
"18137",362,"Oregon",5
"18138",362,"Pennsylvania",17
"18139",362,"Rhode Island",1
"18140",362,"South Carolina",6
"18141",362,"South Dakota",1
"18142",362,"Tennessee",8
"18143",362,"Texas",33
"18144",362,"Utah",4
"18145",362,"Vermont",1
"18146",362,"Virginia",11
"18147",362,"Washington",9
"18148",362,"West Virginia",3
"18149",362,"Wisconsin",8
"18150",362,"Wyoming",1
"18151",363,"Alabama",6
"18152",363,"Alaska",1
"18153",363,"Arizona",9
"18154",363,"Arkansas",4
"18155",363,"California",49
"18156",363,"Colorado",7
"18157",363,"Connecticut",5
"18158",363,"Delaware",1
"18159",363,"Florida",25
"18160",363,"Georgia",13
"18161",363,"Hawaii",2
"18162",363,"Idaho",2
"18163",363,"Illinois",17
"18164",363,"Indiana",9
"18165",363,"Iowa",4
"18166",363,"Kansas",4
"18167",363,"Kentucky",6
"18168",363,"Louisiana",6
"18169",363,"Maine",2
"18170",363,"Maryland",8
"18171",363,"Massachusetts",9
"18172",363,"Michigan",13
"18173",363,"Minnesota",7
"18174",363,"Mississippi",4
"18175",363,"Missouri",8
"18176",363,"Montana",1
"18177",363,"Nebraska",2
"18178",363,"Nevada",4
"18179",363,"New Hampshire",2
"18180",363,"New Jersey",12
"18181",363,"New Mexico",3
"18182",363,"New York",26
"18183",363,"North Carolina",13
"18184",363,"North Dakota",1
"18185",363,"Ohio",15
"18186",363,"Oklahoma",5
"18187",363,"Oregon",5
"18188",363,"Pennsylvania",17
"18189",363,"Rhode Island",1
"18190",363,"South Carolina",6
"18191",363,"South Dakota",1
"18192",363,"Tennessee",8
"18193",363,"Texas",33
"18194",363,"Utah",4
"18195",363,"Vermont",1
"18196",363,"Virginia",11
"18197",363,"Washington",9
"18198",363,"West Virginia",3
"18199",363,"Wisconsin",8
"18200",363,"Wyoming",1
"18201",364,"Alabama",6
"18202",364,"Alaska",1
"18203",364,"Arizona",9
"18204",364,"Arkansas",4
"18205",364,"California",50
"18206",364,"Colorado",7
"18207",364,"Connecticut",5
"18208",364,"Delaware",1
"18209",364,"Florida",25
"18210",364,"Georgia",13
"18211",364,"Hawaii",2
"18212",364,"Idaho",2
"18213",364,"Illinois",17
"18214",364,"Indiana",9
"18215",364,"Iowa",4
"18216",364,"Kansas",4
"18217",364,"Kentucky",6
"18218",364,"Louisiana",6
"18219",364,"Maine",2
"18220",364,"Maryland",8
"18221",364,"Massachusetts",9
"18222",364,"Michigan",13
"18223",364,"Minnesota",7
"18224",364,"Mississippi",4
"18225",364,"Missouri",8
"18226",364,"Montana",1
"18227",364,"Nebraska",2
"18228",364,"Nevada",4
"18229",364,"New Hampshire",2
"18230",364,"New Jersey",12
"18231",364,"New Mexico",3
"18232",364,"New York",26
"18233",364,"North Carolina",13
"18234",364,"North Dakota",1
"18235",364,"Ohio",15
"18236",364,"Oklahoma",5
"18237",364,"Oregon",5
"18238",364,"Pennsylvania",17
"18239",364,"Rhode Island",1
"18240",364,"South Carolina",6
"18241",364,"South Dakota",1
"18242",364,"Tennessee",8
"18243",364,"Texas",33
"18244",364,"Utah",4
"18245",364,"Vermont",1
"18246",364,"Virginia",11
"18247",364,"Washington",9
"18248",364,"West Virginia",3
"18249",364,"Wisconsin",8
"18250",364,"Wyoming",1
"18251",365,"Alabama",6
"18252",365,"Alaska",1
"18253",365,"Arizona",9
"18254",365,"Arkansas",4
"18255",365,"California",50
"18256",365,"Colorado",7
"18257",365,"Connecticut",5
"18258",365,"Delaware",1
"18259",365,"Florida",25
"18260",365,"Georgia",13
"18261",365,"Hawaii",2
"18262",365,"Idaho",2
"18263",365,"Illinois",17
"18264",365,"Indiana",9
"18265",365,"Iowa",4
"18266",365,"Kansas",4
"18267",365,"Kentucky",6
"18268",365,"Louisiana",6
"18269",365,"Maine",2
"18270",365,"Maryland",8
"18271",365,"Massachusetts",9
"18272",365,"Michigan",13
"18273",365,"Minnesota",7
"18274",365,"Mississippi",4
"18275",365,"Missouri",8
"18276",365,"Montana",1
"18277",365,"Nebraska",2
"18278",365,"Nevada",4
"18279",365,"New Hampshire",2
"18280",365,"New Jersey",12
"18281",365,"New Mexico",3
"18282",365,"New York",26
"18283",365,"North Carolina",13
"18284",365,"North Dakota",1
"18285",365,"Ohio",15
"18286",365,"Oklahoma",5
"18287",365,"Oregon",5
"18288",365,"Pennsylvania",17
"18289",365,"Rhode Island",1
